data point ID,annotator ID,label,original_text
1551,adjudicated,1,"I'm going to share with you the story as to how I have become an HIV/AIDS campaigner. And this is the name of my campaign: SING Campaign. In November of 2003, I was invited to take part in the launch of Nelson Mandela's 46664 Foundation — that is his HIV/AIDS foundation. And 46664 is the number that Mandela had when he was imprisoned in Robben Island. And that's me with Youssou N'Dour, onstage, having the time of my life. The next day, all the artists were invited to join Mandela in Robben Island, where he was going to give a"
1927,adjudicated,1,"Humans have long held a fascination for the human brain. We chart it, we've described it, we've drawn it, we've mapped it. Now just like the physical maps of our world that have been highly influenced by technology — think Google Maps, think GPS — the same thing is happening for brain mapping through transformation.So let's take a look at the brain. Most people, when they first look at a fresh human brain, they say, ""It doesn't look what you're typically looking at when someone shows you a brain."" Typically, what you're looking at is a fixed brain. It's gray."
2634,adjudicated,1,"If there's any power in design, that's the power of synthesis. The more complex the problem, the more the need for simplicity. So allow me to share three cases where we tried to apply design's power of synthesis.Let's start with the global challenge of urbanization. It's a fact that people are moving towards cities. and even if counterintuitive, it's good news. Evidence shows that people are better off in cities. But there's a problem that I would call the ""3S"" menace: The scale, speed, and scarcity of means with which we will have to respond to this phenomenon has no"
2730,adjudicated,2,"On the path that American children travel to adulthood, two institutions oversee the journey. The first is the one we hear a lot about: college. Some of you may remember the excitement that you felt when you first set off for college. Some of you may be in college right now and you're feeling this excitement at this very moment.College has some shortcomings. It's expensive; it leaves young people in debt. But all in all, it's a pretty good path. Young people emerge from college with pride and with great friends and with a lot of knowledge about the world."
1130,adjudicated,1,"Bacteria are the oldest living organisms on the earth. They've been here for billions of years, and what they are are single-celled microscopic organisms. So they are one cell and they have this special property that they only have one piece of DNA. They have very few genes, and genetic information to encode all of the traits that they carry out. And the way bacteria make a living is that they consume nutrients from the environment, they grow to twice their size, they cut themselves down in the middle, and one cell becomes two, and so on and so on."
1263,adjudicated,2,"So, I am indeed going to talk about the spaces men create for themselves, but first I want to tell you why I'm here. I'm here for two reasons. These two guys are my two sons Ford and Wren. When Ford was about three years old, we shared a very small room together, in a very small space. My office was on one half of the bedroom, and his bedroom was on the other half. And you can imagine, if you're a writer, that things would get really crowded around deadlines.So when Wren was on the way, I realized I"
3022,adjudicated,1,"So many of you have probably seen the movie ""The Martian."" But for those of you who did not, it's a movie about an astronaut who is stranded on Mars, and his efforts to stay alive until the Earth can send a rescue mission to bring him back to Earth. Gladly, they do re-establish communication with the character, astronaut Watney, at some point so that he's not as alone on Mars until he can be rescued. So while you're watching the movie, or even if you haven't, when you think about Mars, you're probably thinking about how far away it"
2959,adjudicated,1,"The conventional wisdom about our world today is that this is a time of terrible decline. And that's not surprising, given the bad news all around us, from ISIS to inequality, political dysfunction, climate change, Brexit, and on and on. But here's the thing, and this may sound a little weird. I actually don't buy this gloomy narrative, and I don't think you should either. Look, it's not that I don't see the problems. I read the same headlines that you do. What I dispute is the conclusion that so many people draw from them, namely that we're all screwed"
1074,adjudicated,1,"Theme and variations' is one of those forms that require a certain kind of intellectual activity, because you are always comparing the variation with the theme that you hold in your mind. You might say that the theme is nature and everything that follows is a variation on the subject.I was asked, I guess about six years ago, to do a series of paintings that in some way would celebrate the birth of Piero della Francesca. And it was very difficult for me to imagine how to paint pictures that were based on Piero until I realized that I could"
1593,adjudicated,1,"I woke up in the middle of the night with the sound of heavy explosion. It was deep at night. I do not remember what time it was. I just remember the sound was so heavy and so very shocking. Everything in my room was shaking — my heart, my windows, my bed, everything. I looked out the windows and I saw a full half-circle of explosion. I thought it was just like the movies, but the movies had not conveyed them in the powerful image that I was seeing full of bright red and orange and gray, and a"
2418,adjudicated,1,"One billion people in the world today do not have access to all-season roads. One billion people. One seventh of the Earth's population are totally cut off for some part of the year. We cannot get medicine to them reliably, they cannot get critical supplies, and they cannot get their goods to market in order to create a sustainable income. In sub-Saharan Africa, for instance, 85 percent of roads are unusable in the wet season. Investments are being made, but at the current level, it's estimated it's going to take them 50 years to catch up. In the U.S. alone,"
2827,adjudicated,3,"What keeps us healthy and happy as we go through life? If you were going to invest now in your future best self, where would you put your time and your energy? There was a recent survey of millennials asking them what their most important life goals were, and over 80 percent said that a major life goal for them was to get rich. And another 50 percent of those same young adults said that another major life goal was to become famous.(Laughter)And we're constantly told to lean in to work, to push harder and achieve more. We're given the"
315,adjudicated,1,"As other speakers have said, it's a rather daunting experience — a particularly daunting experience — to be speaking in front of this audience. But unlike the other speakers, I'm not going to tell you about the mysteries of the universe, or the wonders of evolution, or the really clever, innovative ways people are attacking the major inequalities in our world. Or even the challenges of nation-states in the modern global economy. My brief, as you've just heard, is to tell you about statistics — and, to be more precise, to tell you some exciting things about statistics. And that's"
1958,adjudicated,1,"Cholera was reported in Haiti for the first time in over 50 years last October. There was no way to predict how far it would spread through water supplies and how bad the situation would get. And not knowing where help was needed always ensured that help was in short supply in the areas that needed it most.We've gotten good at predicting and preparing for storms before they take innocent lives and cause irreversible damage, but we still can't do that with water, and here's why. Right now, if you want to test water in the field, you need a"
2835,adjudicated,3,"I have been a police officer for a very, very long time. And you see these notes in my hand because I'm also a black preacher.(Laughter)And if you know anything about black preachers, we'll close, and then we'll keep going for another 20 minutes.(Laughter)So I need this to keep pushing this thing forward. I've been a police officer for a very long time, and I mean I predated technology. I'm talking about before pagers.(Laughter)Laugh if you want to, but I'm telling the truth. I predate War on Our Fellow Man — I mean, War on Drugs. I predate all of"
1692,adjudicated,2,"As a boy, I loved cars. When I turned 18, I lost my best friend to a car accident. Like this. And then I decided I'd dedicate my life to saving one million people every year. Now I haven't succeeded, so this is just a progress report, but I'm here to tell you a little bit about self-driving cars.I saw the concept first in the DARPA Grand Challenges where the U.S. government issued a prize to build a self-driving car that could navigate a desert. And even though a hundred teams were there, these cars went nowhere. So we decided"
528,adjudicated,2,"When you think about resilience and technology it's actually much easier. You're going to see some other speakers today, I already know, who are going to talk about breaking-bones stuff, and, of course, with technology it never is. So it's very easy, comparatively speaking, to be resilient. I think that, if we look at what happened on the Internet, with such an incredible last half a dozen years, that it's hard to even get the right analogy for it. A lot of how we decide, how we're supposed to react to things and what we're supposed to expect about the"
2786,adjudicated,1,"So I grew up in Orlando, Florida. I was the son of an aerospace engineer. I lived and breathed the Apollo program. We either saw the launches from our backyard or we saw it by driving in the hour over to the Cape. I was impressed by, obviously, space and everything about it, but I was most impressed by the engineering that went into it.Behind me you see an amazing view, a picture that was taken from the International Space Station, and it shows a portion of our planet that's rarely seen and rarely studied and almost never explored. That"
593,adjudicated,3,"I'm a medical illustrator, and I come from a slightly different point of view. I've been watching, since I grew up, the expressions of truth and beauty in the arts and truth and beauty in the sciences. And while these are both wonderful things in their own right — they both have very wonderful things going for them — truth and beauty as ideals that can be looked at by the sciences and by math are almost like the ideal conjoined twins that a scientist would want to date. (Laughter) These are expressions of truth as awe-full things, by meaning"
1650,adjudicated,1,"Ever since I was a little girl seeing ""Star Wars"" for the first time, I've been fascinated by this idea of personal robots. And as a little girl, I loved the idea of a robot that interacted with us much more like a helpful, trusted sidekick — something that would delight us, enrich our lives and help us save a galaxy or two. I knew robots like that didn't really exist, but I knew I wanted to build them.So 20 years pass — I am now a graduate student at MIT studying artificial intelligence, the year is 1997, and NASA"
1328,adjudicated,1,"The anger in me against corruption made me to make a big career change last year, becoming a full-time practicing lawyer. My experiences over the last 18 months, as a lawyer, has seeded in me a new entrepreneurial idea, which I believe is indeed worth spreading. So, I share it with all of you here today, though the idea itself is getting crystallized and I'm still writing up the business plan. Of course it helps that fear of public failure diminishes as the number of ideas which have failed increases.I've been a huge fan of enterprise and entrepreneurship since 1993."
2902,adjudicated,2,"For the next 16 minutes, I'm going to take you on a journey that is probably the biggest dream of humanity: to understand the code of life.So for me, everything started many, many years ago when I met the first 3D printer. The concept was fascinating. A 3D printer needs three elements: a bit of information, some raw material, some energy, and it can produce any object that was not there before.I was doing physics, I was coming back home and I realized that I actually always knew a 3D printer. And everyone does. It was my mom.(Laughter)My mom takes"
2908,adjudicated,1,"Imagine that you invented a device that can record my memories, my dreams, my ideas, and transmit them to your brain. That would be a game-changing technology, right? But in fact, we already possess this device, and it's called human communication system and effective storytelling. To understand how this device works, we have to look into our brains. And we have to formulate the question in a slightly different manner.Now we have to ask how these neuron patterns in my brain that are associated with my memories and ideas are transmitted into your brains. And we think there are two"
2815,adjudicated,1,"It's often said that you can tell a lot about a person by looking at what's on their bookshelves. What do my bookshelves say about me? Well, when I asked myself this question a few years ago, I made an alarming discovery. I'd always thought of myself as a fairly cultured, cosmopolitan sort of person. But my bookshelves told a rather different story. Pretty much all the titles on them were by British or North American authors, and there was almost nothing in translation. Discovering this massive, cultural blind spot in my reading came as quite a shock.And when I"
1620,adjudicated,2,"So I am a surgeon who studies creativity, and I have never had a patient tell me, ""I really want you to be creative during surgery,"" and so I guess there's a little bit of irony to it. I will say though that, after having done surgery a lot, it's similar to playing a musical instrument. And for me, this deep and enduring fascination with sound is what led me to both be a surgeon and to study the science of sound, particularly music. I'm going to talk over the next few minutes about my career in terms of how"
2554,adjudicated,2,"Think of a hard choice you'll face in the near future. It might be between two careers — artist and accountant — or places to live — the city or the country — or even between two people to marry — you could marry Betty or you could marry Lolita. Or it might be a choice about whether to have children, to have an ailing parent move in with you, to raise your child in a religion that your partner lives by but leaves you cold. Or whether to donate your life savings to charity.Chances are, the hard choice you"
1959,adjudicated,1,"What I'm going to do is, I'm going to explain to you an extreme green concept that was developed at NASA's Glenn Research Center in Cleveland, Ohio. But before I do that, we have to go over the definition of what green is, 'cause a lot of us have a different definition of it. Green. The product is created through environmentally and socially conscious means. There's plenty of things that are being called green now. What does it actually mean? We use three metrics to determine green. The first metric is: Is it sustainable? Which means, are you preserving what"
3091,adjudicated,1,"My name is Katrina Spade, and I grew up in a medical family where it was fairly normal to talk about death and dying at the dinner table. But I didn't go into medicine like so many of my family members. Instead, I went to architecture school to learn how to design. And while I was there, I began to be curious about what would happen to my physical body after I died. What would my nearest and dearest do with me?So if the existence and the fact of your own mortality doesn't get you down, the state of our"
2177,adjudicated,2,"In the 17th century, a woman named Giulia Tofana had a very successful perfume business. For over 50 years she ran it. It sort of ended abruptly when she was executed — (Laughter) — for murdering 600 men. You see, it wasn't a very good perfume. In fact, it was completely odorless and tasteless and colorless, but as a poison, it was the best money could buy, so women flocked to her in order to murder their husbands.It turns out that poisoners were a valued and feared group, because poisoning a human being is a quite difficult thing. The reason"
1316,adjudicated,1,"As an Indian, and now as a politician and a government minister, I've become rather concerned about the hype we're hearing about our own country, all this talk about India becoming a world leader, even the next superpower. In fact, the American publishers of my book, ""The Elephant, The Tiger and the Cell Phone,"" added a gratuitous subtitle saying, ""India: The next 21st-century power."" And I just don't think that's what India's all about, or should be all about.Indeed, what worries me is the entire notion of world leadership seems to me terribly archaic. It's redolent of James Bond movies"
1320,adjudicated,1,"I'm talking to you about the worst form of human rights violation, the third-largest organized crime, a $10 billion industry. I'm talking to you about modern-day slavery.I'd like to tell you the story of these three children, Pranitha, Shaheen and Anjali. Pranitha's mother was a woman in prostitution, a prostituted person. She got infected with HIV, and towards the end of her life, when she was in the final stages of AIDS, she could not prostitute, so she sold four-year-old Pranitha to a broker. By the time we got the information, we reached there, Pranitha was already raped by three"
2521,adjudicated,1,"A computer is an incredibly powerful means of creative expression, but for the most part, that expression is confined to the screens of our laptops and mobile phones. And I'd like to tell you a story about bringing this power of the computer to move things around and interact with us off of the screen and into the physical world in which we live.A few years ago, I got a call from a luxury fashion store called Barneys New York, and the next thing I knew, I was designing storefront kinetic sculptures for their window displays.This one's called ""The Chase."""
3137,adjudicated,1,"It's Christmas Eve, 1968. The Apollo 8 spacecraft has successfully completed its first three orbits around the moon. Launched from Cape Canaveral three days before, this is the first time that humans have ever traveled beyond low Earth orbit. On the vessel's fourth pass, the Earth slowly comes into view and reveals itself above the Moon's horizon. Astronaut Bill Anders frantically asks his crewmates where their camera is, grabs the Hasselblad, points it towards the window, presses the shutter, and takes one of the most important photographs of all time: ""Earthrise.""When the crew was safely home a few days later,"
2690,adjudicated,1,"Traditional prescriptions for growth in Africa are not working very well. After one trillion dollars in African development-related aid in the last 60 years, real per capita income today is lower than it was in the 1970s. Aid is not doing too well.In response, the Bretton Woods institutions — the IMF and the World Bank — pushed for free trade not aid, yet the historical record shows little empirical evidence that free trade leads to economic growth.The newly prescribed silver bullet is microcredit. We seem to be fixated on this romanticized idea that every poor peasant in Africa is an"
1398,adjudicated,2,"I'm Jane McGonigal. I'm a game designer. I've been making games online now for 10 years, and my goal for the next decade is to try to make it as easy to save the world in real life as it is to save the world in online games. Now, I have a plan for this, and it entails convincing more people, including all of you, to spend more time playing bigger and better games.Right now we spend three billion hours a week playing online games. Some of you might be thinking, ""That's a lot of time to spend playing games."
1474,adjudicated,3,"Can I ask you to please recall a time when you really loved something — a movie, an album, a song or a book — and you recommended it wholeheartedly to someone you also really liked, and you anticipated that reaction, you waited for it, and it came back, and the person hated it? So, by way of introduction, that is the exact same state in which I spent every working day of the last six years. (Laughter) I teach high school math. I sell a product to a market that doesn't want it, but is forced by law to"
1075,adjudicated,1,"I want to start out by asking you to think back to when you were a kid, playing with blocks. As you figured out how to reach out and grasp, pick them up and move them around, you were actually learning how to think and solve problems by understanding and manipulating spatial relationships. Spatial reasoning is deeply connected to how we understand a lot of the world around us.So, as a computer scientist inspired by this utility of our interactions with physical objects — along with my adviser Pattie, and my collaborator Jeevan Kalanithi — I started to wonder —"
1128,adjudicated,1,"I started with paragliding. Paragliding is taking off from mountains with a paraglider, with the possibility to fly cross-country, distance, just with the use of thermals to soar. Also different aerobatic maneuvers are possible with a paraglider.From there I started with skydiving. In this picture you can see there is a four-way skydive, four people flying together, and on the left hand side it's the camera flier with the camera mounted to his helmet so he can film the whole jump, for the film itself and also for the judging.From regular, relative skydiving I went on to freeflying. Freeflying is"
1475,adjudicated,1,"Good afternoon. There's a medical revolution happening all around us, and it's one that's going to help us conquer some of society's most dreaded conditions, including cancer. The revolution is called angiogenesis, and it's based on the process that our bodies use to grow blood vessels.So why should we care about blood vessels? Well, the human body is literally packed with them — 60,000 miles worth in a typical adult. End to end, that would form a line that would circle the earth twice. The smallest blood vessels are called capillaries. We've got 19 billion of them in our bodies."
1375,adjudicated,3,"I think I'll start out and just talk a little bit about what exactly autism is. Autism is a very big continuum that goes from very severe — the child remains nonverbal — all the way up to brilliant scientists and engineers. And I actually feel at home here, because there's a lot of autism genetics here.(Laughter)You wouldn't have any —(Applause)It's a continuum of traits. When does a nerd turn into Asperger, which is just mild autism? I mean, Einstein and Mozart and Tesla would all be probably diagnosed as autistic spectrum today. And one of the things that is"
316,adjudicated,2,"I'm Michael Shermer, director of the Skeptics Society, publisher of ""Skeptic"" magazine. We investigate claims of the paranormal, pseudo-science, fringe groups and cults, and claims of all kinds between, science and pseudo-science and non-science and junk science, voodoo science, pathological science, bad science, non-science, and plain old non-sense. And unless you've been on Mars recently, you know there's a lot of that out there.Some people call us debunkers, which is kind of a negative term. But let's face it, there's a lot of bunk. We are like the bunko squads of the police departments out there — well, we're sort"
2767,adjudicated,3,"So, people are more afraid of insects than they are of dying. (Laughter) At least, according to a 1973 ""Book of Lists"" survey which preceded all those online best, worst, funniest lists that you see today. Only heights and public speaking exceeded the six-legged as sources of fear. And I suspect if you had put spiders in there, the combinations of insects and spiders would have just topped the chart. Now, I am not one of those people. I really love insects. I think they're interesting and beautiful, and sometimes even cute. (Laughter) And I'm not alone. For centuries, some"
407,adjudicated,2,"I'm going to give you four specific examples, I'm going to cover at the end about how a company called Silk tripled their sales; how an artist named Jeff Koons went from being a nobody to making a whole bunch of money and having a lot of impact; to how Frank Gehry redefined what it meant to be an architect. And one of my biggest failures as a marketer in the last few years — a record label I started that had a CD called ""Sauce.""Before I can do that I've got to tell you about sliced bread, and a"
2941,adjudicated,1,"I'll never forget the sound of laughing with my friends. I'll never forget the sound of my mother's voice right before I fell asleep. And I'll never forget the comforting sound of water trickling down a stream. Imagine my fear, pure fear, when, at the age of 10, I was told I was going to lose my hearing. And over the next five years, it progressed until I was classified as profoundly deaf.But I believe that losing my hearing was one of the greatest gifts I've ever received. You see, I get to experience the world in a unique way."
1003,adjudicated,1,"In 1962, Buckminster Fuller presented the particularly audacious proposal for the Geoscope. It was a 200-foot diameter geodesic sphere to be suspended over the East River in New York City, in full view of the United Nations. It was a big idea, for sure, and it was one that he felt could truly inform and deeply affect the decision making of this body through animations of global data, trends and other information regarding the globe, on this sphere. And today, 45 years later, we clearly have no less need for this kind of clarity and perspective, but what we do"
2927,adjudicated,1,"I've got a confession. I love looking through people's garbage. Now, it's not some creepy thing. I'm usually just looking for old electronics, stuff I can take to my workshop and hack. I do have a fetish for CD-ROM drives. Each one's got three different motors, so now you can build things that move. There's switches so you can turn things on and off. There's even a freaking laser, so you can make a cool robot into an awesome robot.Now, I've built a lot of stuff out of garbage, and some of these things have even been kind of useful."
2367,adjudicated,1,"I have a confession to make. But first, I want you to make a little confession to me. In the past year, I want you to just raise your hand if you've experienced relatively little stress. Anyone?How about a moderate amount of stress?Who has experienced a lot of stress? Yeah. Me too.But that is not my confession. My confession is this: I am a health psychologist, and my mission is to help people be happier and healthier. But I fear that something I've been teaching for the last 10 years is doing more harm than good, and it has to"
1943,adjudicated,1,"My travels to Afghanistan began many, many years ago on the eastern border of my country, my homeland, Poland. I was walking through the forests of my grandmother's tales. A land where every field hides a grave, where millions of people have been deported or killed in the 20th century.Behind the destruction, I found a soul of places. I met humble people. I heard their prayer and ate their bread. Then I have been walking East for 20 years — from Eastern Europe to Central Asia — through the Caucasus Mountains, Middle East, North Africa, Russia. And I ever met"
1596,adjudicated,1,"Hello. My name is Birke Baehr, and I'm 11 years old. I came here today to talk about what's wrong with our food system. First of all, I would like to say that I'm really amazed at how easily kids are led to believe all the marketing and advertising on TV, at public schools and pretty much everywhere else you look. It seems to me like corporations are always trying to get kids, like me, to get their parents to buy stuff that really isn't good for us or the planet. Little kids, especially, are attracted by colorful packaging and"
2996,adjudicated,2,"In 1987, Tina Lord found herself in quite the pickle. See, this gold digger made sure she married sweet Cord Roberts just before he inherited millions. But when Cord found out Tina loved his money as much as she loved him, he dumped her. Cord's mother Maria was thrilled until they hooked up again. So Maria hired Max Holden to romance Tina and then made sure Cord didn't find out Tina was pregnant with his baby. So Tina, still married but thinking Cord didn't love her flew to Argentina with Max. Cord finally figured out what was going on and"
1547,adjudicated,1,"Let's start with day and night. Life evolved under conditions of light and darkness, light and then darkness. And so plants and animals developed their own internal clocks so that they would be ready for these changes in light. These are chemical clocks, and they're found in every known being that has two or more cells and in some that only have one cell.I'll give you an example — if you take a horseshoe crab off the beach, and you fly it all the way across the continent, and you drop it into a sloped cage, it will scramble up"
2945,adjudicated,1,"Imagine you are a part of a crew of astronauts traveling to Mars or some distant planet. The travel time could take a year or even longer. The space on board and the resources would be limited. So you and the crew would have to figure out how to produce food with minimal inputs. What if you could bring with you just a few packets of seeds, and grow crops in a matter of hours? And what if those crops would then make more seeds, enabling you to feed the entire crew with just those few packets of seeds for"
646,adjudicated,1,"In the next 18 minutes, I'm going to take you on a journey. And it's a journey that you and I have been on for many years now, and it began some 50 years ago, when humans first stepped off our planet. And in those 50 years, not only did we literally, physically set foot on the moon, but we have dispatched robotic spacecraft to all the planets — all eight of them — and we have landed on asteroids, we have rendezvoused with comets, and, at this point in time, we have a spacecraft on its way to Pluto,"
1713,adjudicated,1,"I would like to talk today about what I think is one of the greatest adventures human beings have embarked upon, which is the quest to understand the universe and our place in it. My own interest in this subject, and my passion for it, began rather accidentally. I had bought a copy of this book, ""The Universe and Dr. Einstein"" — a used paperback from a secondhand bookstore in Seattle. A few years after that, in Bangalore, I was finding it hard to fall asleep one night, and I picked up this book, thinking it would put me to"
3057,adjudicated,1,"This is what my last week looked like. What I did, who I was with, the main sensations I had for every waking hour ... If the feeling came as I thought of my dad who recently passed away, or if I could have just definitely avoided the worries and anxieties. And if you think I'm a little obsessive, you're probably right. But clearly, from this visualization, you can learn much more about me than from this other one, which are images you're probably more familiar with and which you possibly even have on your phone right now. Bar charts"
2517,adjudicated,2,"Type is something we consume in enormous quantities. In much of the world, it's completely inescapable. But few consumers are concerned to know where a particular typeface came from or when or who designed it, if, indeed, there was any human agency involved in its creation, if it didn't just sort of materialize out of the software ether.But I do have to be concerned with those things. It's my job. I'm one of the tiny handful of people who gets badly bent out of shape by the bad spacing of the T and the E that you see there. I've"
2684,adjudicated,1,"One of the first patients I had to see as a pediatrician was Sol, a beautiful month-old baby who was admitted with signs of a severe respiratory infection. Until then, I had never seen a patient worsen so fast. In just two days she was connected to a respirator and on the third day she died. Sol had whooping cough. After discussing the case in the room and after a quite distressing catharsis, I remember my chief resident said to me, ""Okay, take a deep breath. Wash your face. And now comes the hardest part: We have to go talk"
1898,adjudicated,1,"Everyone's familiar with cancer, but we don't normally think of cancer as being a contagious disease. The Tasmanian devil has shown us that, not only can cancer be a contagious disease, but it can also threaten an entire species with extinction.So first of all, what is a Tasmanian devil? Many of you might be familiar with Taz, the cartoon character, the one that spins around and around and around. But not many people know that there actually is a real animal called the Tasmanian devil, and it's the world's largest carnivorous marsupial. A marsupial is a mammal with a pouch"
2787,adjudicated,2,"Well, we all need a reason to wake up. For me, it just took 11,000 volts.I know you're too polite to ask, so I will tell you.One night, sophomore year of college, just back from Thanksgiving holiday, a few of my friends and I were horsing around, and we decided to climb atop a parked commuter train. It was just sitting there, with the wires that run overhead. Somehow, that seemed like a great idea at the time. We'd certainly done stupider things. I scurried up the ladder on the back, and when I stood up, the electrical current entered"
784,adjudicated,1,"So, as researchers, something that we often do is use immense resources to achieve certain capabilities, or achieve certain goals. And this is essential to the progress of science, or exploration of what is possible. But it creates this unfortunate situation where a tiny, tiny fraction of the world can actually participate in this exploration or can benefit from that technology. Something that motivates me, and gets me really excited about my research, is when I see simple opportunities to drastically change that distribution and make the technology accessible to a much wider percentage of the population.I'm going to show"
2390,adjudicated,1,"So in my free time outside of Twitter I experiment a little bit with telling stories online, experimenting with what we can do with new digital tools. And in my job at Twitter, I actually spent a little bit of time working with authors and storytellers as well, helping to expand out the bounds of what people are experimenting with. And I want to talk through some examples today of things that people have done that I think are really fascinating using flexible identity and anonymity on the web and blurring the lines between fact and fiction.But I want to"
1237,adjudicated,1,"Today I'm going to talk to you about the problem of other minds. And the problem I'm going to talk about is not the familiar one from philosophy, which is, ""How can we know whether other people have minds?"" That is, maybe you have a mind, and everyone else is just a really convincing robot. So that's a problem in philosophy, but for today's purposes I'm going to assume that many people in this audience have a mind, and that I don't have to worry about this.There is a second problem that is maybe even more familiar to us as"
2429,adjudicated,1,"I have a question: Who here remembers when they first realized they were going to die?I do. I was a young boy, and my grandfather had just died, and I remember a few days later lying in bed at night trying to make sense of what had happened. What did it mean that he was dead? Where had he gone? It was like a hole in reality had opened up and swallowed him. But then the really shocking question occurred to me: If he could die, could it happen to me too? Could that hole in reality open up and"
1733,adjudicated,1,"My journey to become a polar specialist, photographing, specializing in the polar regions, began when I was four years old, when my family moved from southern Canada to Northern Baffin Island, up by Greenland. There we lived with the Inuit in the tiny Inuit community of 200 Inuit people, where [we] were one of three non-Inuit families. And in this community, we didn't have a television; we didn't have computers, obviously, radio. We didn't even have a telephone. All of my time was spent outside with the Inuit, playing. The snow and the ice were my sandbox, and the Inuit"
1024,adjudicated,1,"I'm going to talk about a very fundamental change that is going on in the very fabric of the modern economy. And to talk about that, I'm going to go back to the beginning, because in the beginning were commodities. Commodities are things that you grow in the ground, raise on the ground or pull out of the ground: basically, animal, mineral, vegetable. And then you extract them out of the ground, and sell them on the open marketplace. Commodities were the basis of the agrarian economy that lasted for millennia. But then along came the industrial revolution, and then"
2102,adjudicated,3,"Now, I don't usually like cartoons, I don't think many of them are funny, I find them weird. But I love this cartoon from the New Yorker.(Text: Never, ever think outside the box.) (Laughter)So, the guy is telling the cat, don't you dare think outside the box. Well, I'm afraid I used to be the cat. I always wanted to be outside the box. And it's partly because I came to this field from a different background, chemist and a bacterial geneticist. So, what people were saying to me about the cause of cancer, sources of cancer, or, for that"
2794,adjudicated,1,"A question I'm often asked is, where did I get my passion for human rights and justice? It started early. I grew up in the west of Ireland, wedged between four brothers, two older than me and two younger than me. So of course I had to be interested in human rights, and equality and justice, and using my elbows!(Laughter)And those issues stayed with me and guided me, and in particular, when I was elected the first woman President of Ireland, from 1990 to 1997. I dedicated my presidency to having a space for those who felt marginalized on the"
2957,adjudicated,3,"I spend most of my time thinking about little girls, which is kind of a weird thing for a grown man in our society to say. But I do. I spend most of my time thinking about little girls, and I think it's primarily because I have one. This one's mine, and I think you would really like her. She is smart and funny and kind to people and a good friend. But when I talk about my daughter, the word I find myself saying most is ""athlete."" My kid's athletic. She is strong and fast and has great balance"
2386,adjudicated,1,"So, we used to solve big problems. On July 21st, 1969, Buzz Aldrin climbed out of Apollo 11's lunar module and descended onto the Sea of Tranquility. Armstrong and Aldrin were alone, but their presence on the moon's gray surface was the culmination of a convulsive, collective effort.The Apollo program was the greatest peacetime mobilization in the history of the United States. To get to the moon, NASA spent around 180 billion dollars in today's money, or four percent of the federal budget. Apollo employed around 400,000 people and demanded the collaboration of 20,000 companies, universities and government agencies. People"
1580,adjudicated,1,"Today I want to talk to you about ethnic conflict and civil war. These are not normally the most cheerful of topics, nor do they generally generate the kind of good news that this conference is about. Yet, not only is there at least some good news to be told about fewer such conflicts now than two decades ago, but what is perhaps more important is that we also have come to a much better understanding of what can be done to further reduce the number of ethnic conflicts and civil wars and the suffering that they inflict. Three things"
2774,adjudicated,1,"For the past decade, I've been studying non-state armed groups: armed organizations like terrorists, insurgents or militias. I document what these groups do when they're not shooting. My goal is to better understand these violent actors and to study ways to encourage transition from violent engagement to nonviolent confrontation. I work in the field, in the policy world and in the library.Understanding non-state armed groups is key to solving most ongoing conflict, because war has changed. It used to be a contest between states. No longer. It is now a conflict between states and non-state actors. For example, of the"
2248,adjudicated,2,"There's so many of you.(Laughter)When I was a kid, I hid my heart under the bed, because my mother said, ""If you're not careful, someday someone's going to break it."" Take it from me: Under the bed is not a good hiding spot. I know because I've been shot down so many times, I get altitude sickness just from standing up for myself. But that's what we were told. ""Stand up for yourself."" And that's hard to do if you don't know who you are. We were expected to define ourselves at such an early age, and if we didn't"
2457,adjudicated,1,"Five years ago, I was a Ph.D. student living two lives. In one, I used NASA supercomputers to design next-generation spacecraft, and in the other I was a data scientist looking for potential smugglers of sensitive nuclear technologies. As a data scientist, I did a lot of analyses, mostly of facilities, industrial facilities around the world. And I was always looking for a better canvas to tie these all together. And one day, I was thinking about how all data has a location, and I realized that the answer had been staring me in the face. Although I was a"
1469,adjudicated,1,"For me, this story begins about 15 years ago, when I was a hospice doctor at the University of Chicago. And I was taking care of people who were dying and their families in the South Side of Chicago. And I was observing what happened to people and their families over the course of their terminal illness. And in my lab, I was studying the widower effect, which is a very old idea in the social sciences, going back 150 years, known as ""dying of a broken heart."" So, when I die, my wife's risk of death can double, for"
888,adjudicated,1,"Let's just start by looking at some great photographs. This is an icon of National Geographic, an Afghan refugee taken by Steve McCurry. But the Harvard Lampoon is about to come out with a parody of National Geographic, and I shudder to think what they're going to do to this photograph. Oh, the wrath of Photoshop.This is a jet landing at San Francisco, by Bruce Dale. He mounted a camera on the tail. A poetic image for a story on Tolstoy, by Sam Abell. Pygmies in the DRC, by Randy Olson. I love this photograph because it reminds me of"
1080,adjudicated,1,"I was raised in Seoul, Korea, and moved to New York City in 1999 to attend college. I was pre-med at the time, and I thought I would become a surgeon because I was interested in anatomy and dissecting animals really piqued my curiosity. At the same time, I fell in love with New York City. I started to realize that I could look at the whole city as a living organism. I wanted to dissect it and look into its unseen layers. And the way to it, for me, was through artistic means. So, eventually I decided to pursue"
